Text,Score,Suggestion
این هدفون دارای صدای بسیار خوبی هست روئ گوش سبک و راحت هست طوری که شما احساس نمیکنید هدفون روی گوش شما هست در جواب دوستی که میگوید کیفیت ندارد توجه داشته باشید که اکولایزر گوشی و کارت صدای کامپیوتر را باید تنظیم کرد و از یک پلیر با کیفیت باید استفاده کرد من هدفون 150 هزار تومانی نویز کنسلینگ پاناسونیک را هم دارم ولی صدای این خیلی بهتر هست من هم روی گوشی تست کردم هم روی کامپیوتر صدا واقا بی نقص هست ,92,1
بی کیفیت در هر زمینه  ,8,3
با سلام کیفیت و تفکیک صدای بسیار خوبی داره ,84,2
پیشنهاد میکنم برای گوشهاتون ارزش قائل بشید و یه آدیو تکنیکا و یا سنهایزر بخرید  لذت از هنر موسیقی و زندگی با ارزش تره از یه کم هزینه ,12,3
زیاد با کیفیت نیس ولی نسبت به قیمش خوبه  واسه دم دست بدرد میخوره  ,60,2
راضیم ازش قبلا mx375 سنهایزر داشتم که برا اونم کامنت گذاشتم بخوام مقایسه کنم کیفیت ساخت اون فوق العاده بهتره اما کیفیت صداشون حدوداً مثل همه ولی کیفیت این تو حداکثر صدا یکم بهتره ولی هر هدفونی که میخرین jetAudio رو نصب کنین و تنظیمات مناسب همون هدفون رو استفاده کنین ,56,1
من این گوشی رو با Sony MDR E9LP Headphone تو یه سری از دیجی کالا خریدم و دقیق با هم مقایسه کردم  یه سر و گردن از اون سونیه  مدلشو نوشتم  سرتره  هم از لحاظ تمیزی صدا  هم از لحاظ راحتی تو گوش  اون سونیه قیمتش از دوبرابر این هم بیشتره   ,80,1
این مخلوط کن به نسبت قیمت محصول خوبیه و نکته ای که داره این هست که همه قطعات جدا میشه و راحت تمیز میشه  تنگ شیشه ای هم با کیفیت هست و محکم  ,64,1
دستگاه خوبی هست کیفیت ساخت و قدرت کارایی آن قابل قبول است   ,60,1
دستگاه خوب و مناسبی  ارزش خریدن و داره  من ک راضیم ,60,1
کیفیت صدا عالی در رده قیمتی  طراحی نسبتا عالی و شیک  اگر کمتر هزینه میکنید   در خریدش شک نکنید   گول ظاهر سایر محصولاتم نخورید ,88,1
سلام دوستای عزیزم  من دیروز این محصول رو خریداری کردم  واقعاً خوبه  کیفیتش صداش هم خیلی خوبه  حجم صداش هم بستگی به سیستم   تلفن همراه و  کیفیت موزیکتون داره  در کل واقعاً ممنونم دیجی جان  ,80,1
کیفیت دسته و گوشی ها بسیار پایین است  در نگاه اول جنس پلاستیکی گوشی ها به شدت جلب توجه می کند  نکته دیگر خروج بیش از حد صدا از گوشی هاست  حتی اگر موزیک با صدای معمولی گوش کنید اطرافیان به راحتی می شنوند و اکثرا مزاحمشان است  با توجه به این قیمت انتظار خیلی بیشتری داشتم و خرید این محصول را به هیچ وجه پیشنهاد نمیکنم ,36,3
هدفون خوبی هست کیفیت ساختش بنظرم یکم ضعیف هست   ولی گوش رو اذیت نمیکنه  سیم بلندی داره ولی نازک هست اگر به خوبی نگهداری نشود احتمال هست زود از بین برود  پخش صدا و تفکیک صداش خوبه   ساخت چین هم هست  ,44,1
هدفون خوبی هست کیفیت ساختش بنظرم یکم ضعیف هست   ولی گوش رو اذیت نمیکنه  سیم بلندی داره ولی نازک هست اگر به خوبی نگهداری نشود احتمال هست زود از بین برود  پخش صدا و تفکیک صداش خوبه ,44,2
محصول خوبیه   نقد این محصول رو از نقاط قوت و ضعف حتما بخونید  ,64,1
الان تقریبا یک سال هست خریدم و خیلی ازش راضیم ,80,1
عاالیییییییییییییه ,84,1
متاسفانه مشکل بزرگی که این تلویزیون داره اینه که وقتی کابل اچ دی ام ای دستگاه بهش وصل میشه آنتن تلویزیون میپره و سیگنال نمیده که من فکر میکنم این مشکل تو نمونه های گلدیرانی باشه اگر کسی راه حلی داره ارائه بده ممنون میشم  ,92,1
واقعاً عالیه البته ما از دیجی کالا نخریدم ولی از نظر وضوح تصویر و صدا واقعا راضی کننده است اما اگه خواستین بخرین 55 اینچ و 49 زیاد فرق ندارن   حدود چهار پنج ماه خریدم راضی ام  الجی در زمینه نمایشگر ها رقیب نداره  ,96,1
من تازه این مدل رو خریدم کلا راضیم ازش کلا محصولات الجی همیشه عالیه از گارانتی گلدیران هم تشکر میکنم مثله همیشه سریع اومدن نصب کردن  از  همه ی پرسنل دیجی کالا هم تشکر میکنم مثله همیشه سر وقت با خیال راحت و قیمت مناسب تحویل دادن ,84,1
به نسبت هزینه و امکاناتی که در اختیار قرار می دهد کاملا خرید را در شگفت انگیز توجیح می نماید  ,76,1
درحالت 4kحرف نداره ,96,1
امروز نصبش کردم هنوز خیلی باهاش کار نکردم ولی تو این چند ساعته نقطه ضعفی ندیدم ,76,1
با ی ضربه کوچک پنلش شکست   واقعا quot  ضعیفه ,44,3
سلام کیفیت تصویر و امکاناتش عالیه ,72,1
تازه بدستم رسیده عالیه واقعا بی نظیره شیک و مدرن ,60,1
اگه شک دارید از خرید این جارو برقی با خیال راحت خرید کنید چون دستگاه فوق العاده راحتیه   مکش عالی   بدون دردسر   سبک   موتور اون یک و پانصدی هم همینه    فقط نماینده ال جی برای مهر و امضا گارانتی 18 تومن الکی گرفته و شما هم باید بدید تا گارانتی بشید   روی لباسشویی و تلویزیون هزینه نمیگیرن   خیلی جالبه ,60,1
بهترین دستگاه توی این رنج قیمته ,88,1
دوستان باید عرض کنم این کولر برای مناطق حاره ای  گرمسیری   ساخته شده کمپرسور بسیار قوی داره واسه همینم به سرعت خونه رو سرد می کنه اما اینو بگم هنگام سرد کردن در حالت حداکثر یعنی روی 18 درجه سانتیگراد حدود 14 آمپر جریان می کشه  اگه بذارینش رو حالت جت کول 17 آمپر برق مصرف میکنه   اینایی که میگم با مولتی متر اندازه گرفتم   اما به نظرم جای نگرانی واسه مصرفش نیست چون وقتی به دمای خواسته شده می رسه مصرفش واقعا کم می شه من دما رو روی 25 میذارم  ابتدا 11 آمپر مصرف می کنه ولی بعد از حدود 40 دقیقه کار کردن می رسه به 8 آمپر اگه بذارمش رو 26 می رسه به 4 آمپر و با دمای 27 درجه سانتیگراد می رسه به مصرف خیره کننده 1 8 آمپر که بی نظیره    واقعا نگران مصرفش نیستم    از قدرت سرمایشش که دیگه نگو عالی  کم صدا هم یونیت داخلی هم یونیت خارجی  حالت تصفیه هوا  حالت خواب حالت رطوبت زدایی سریع  فقط چند تا مشکل هست اونم اینه که ال جی  گلدیران  یه دروغ گوی به تمام معنا هست چون مصرف واقعی این دستگاه رو تو سایت و کاتالوگ هاش نمی نویسه  دوم این که همه جا نوشته 10 سال ضمانت کمپرسور ولی تو برگه ضمانتش نوشته 5 سال با این وضعیت فکر می کنم اگه خدایی نکرده روزی به خاطر خرابی گذرمون به گلدیران بیوفته خدا می دونه چجوری می خوان جوابگو باشن اینا  ,68,2
